grossUSD,numTicketsSold,ticketPriceFrom,ticketPriceTo,artist_id,artist_name,artist_url,outlier_yn
2358.0,81,20.0,30.0,140138.0,Andy Suzuki & The Method,https://www.pollstar.com/artist/andy-suzuki-the-method-140138,False
198.0,33,6.0,0.0,210595.0,Northern Medicine,https://www.pollstar.com/artist/northern-medicine-210595,False
19171.0,511,29.0,49.0,27637.0,Justin Brown,https://www.pollstar.com/artist/justin-brown-27637,False
35644.0,770,20.0,69.0,41999.0,David Bromberg,https://www.pollstar.com/artist/david-bromberg-41999,False
3183739.53,11919,99.0,510.0,49941.0,Barbra Streisand,https://www.pollstar.com/artist/barbra-streisand-49941,True
1557.0,95,15.0,18.0,11513.0,The Sadies,https://www.pollstar.com/artist/the-sadies-11513,False
48015.64,1604,13.15,39.99,18146.0,Parkway Drive,https://www.pollstar.com/artist/parkway-drive-18146,False
32820.5,565,27.0,107.0,147750.0,Jackie Evancho,https://www.pollstar.com/artist/jackie-evancho-147750,False
138940.75,1820,26.25,250.0,42289.0,Culture Club,https://www.pollstar.com/artist/culture-club-42289,False
511547.0,15182,35.5,65.5,166349.0,Thomas Rhett,https://www.pollstar.com/artist/thomas-rhett-166349,True
44986.0,1872,25.0,50.0,8336.0,SOJA,https://www.pollstar.com/artist/soja-8336,False
4750.0,450,10.0,15.0,202745.0,Kuinka,https://www.pollstar.com/artist/kuinka-202745,False
25516.0,837,28.0,43.0,117707.0,Mayer Hawthorne,https://www.pollstar.com/artist/mayer-hawthorne-117707,False
155875.61,3869,29.5,49.5,40571.0,Disturbed,https://www.pollstar.com/artist/disturbed-40571,False
390144.0,14960,39.5,69.5,170142.0,Logic,https://www.pollstar.com/artist/logic-170142,True
355803.0,5142,49.0,125.0,36221.0,Fantasia,https://www.pollstar.com/artist/fantasia-36221,True
4255.0,325,13.0,15.0,172815.0,Chris Cohen,https://www.pollstar.com/artist/chris-cohen-172815,False
31100.0,620,36.0,61.0,44478.0,Chris Isaak,https://www.pollstar.com/artist/chris-isaak-44478,False
598547.0,11640,28.5,200.0,178178.0,The Piano Guys,https://www.pollstar.com/artist/the-piano-guys-178178,True
2270.0,225,10.0,12.0,205609.0,Rainbow Kitten Surprise,https://www.pollstar.com/artist/rainbow-kitten-surprise-205609,False
1044.0,516,12.0,0.0,128747.0,Mount Moriah,https://www.pollstar.com/artist/mount-moriah-128747,False
19335.0,860,22.0,25.0,67768.0,The Infamous Stringdusters,https://www.pollstar.com/artist/the-infamous-stringdusters-67768,False
131231.5,2800,35.0,49.5,15205.0,Primus,https://www.pollstar.com/artist/primus-15205,False
1282.0,122,10.0,12.0,88242.0,Kitten Forever,https://www.pollstar.com/artist/kitten-forever-88242,False
7020.0,390,18.0,20.0,180932.0,Slothrust,https://www.pollstar.com/artist/slothrust-180932,False
124850.0,2357,36.5,56.5,36221.0,Fantasia,https://www.pollstar.com/artist/fantasia-36221,False
115625.0,3044,18.0,85.0,45571.0,Casting Crowns,https://www.pollstar.com/artist/casting-crowns-45571,False
6485.0,243,25.0,35.0,171490.0,Parsonsfield,https://www.pollstar.com/artist/parsonsfield-171490,False
136490.0,4850,27.5,45.0,175749.0,Chvrches,https://www.pollstar.com/artist/chvrches-175749,False
393774.0,11705,40.0,50.0,146126.0,Twenty One Pilots,https://www.pollstar.com/artist/twenty-one-pilots-146126,True
34923.2,1898,15.0,22.0,213015.0,Prophets Of Rage,https://www.pollstar.com/artist/prophets-of-rage-213015,False
38450.0,1108,22.5,57.0,77092.0,Black Violin,https://www.pollstar.com/artist/black-violin-77092,False
866933.0,14589,29.5,89.5,456.0,Zac Brown Band,https://www.pollstar.com/artist/zac-brown-band-456,True
5685.0,359,15.0,18.0,13755.0,Assembly Of Dust,https://www.pollstar.com/artist/assembly-of-dust-13755,False
10868.0,431,25.0,28.0,47398.0,Blue October,https://www.pollstar.com/artist/blue-october-47398,False
3108.0,137,20.0,40.0,22927.0,Mary Gauthier,https://www.pollstar.com/artist/mary-gauthier-22927,False
21645.0,1170,18.5,0.0,92478.0,STRFKR,https://www.pollstar.com/artist/strfkr-92478,False
1900.0,160,10.0,0.0,181611.0,Gallows Bound ,https://www.pollstar.com/artist/gallows-bound-181611,False
5461.0,309,17.0,19.0,58816.0,Tokyo Police Club,https://www.pollstar.com/artist/tokyo-police-club-58816,False
37002.0,966,34.5,44.4,41999.0,David Bromberg,https://www.pollstar.com/artist/david-bromberg-41999,False
11385.0,495,23.0,0.0,79875.0,Carly Rae Jepsen,https://www.pollstar.com/artist/carly-rae-jepsen-79875,False
10000.0,500,20.0,25.0,180693.0,John Moreland,https://www.pollstar.com/artist/john-moreland-180693,False
93482.5,2628,11.5,43.5,9992.0,Shinedown,https://www.pollstar.com/artist/shinedown-9992,False
7500.0,500,15.0,0.0,157998.0,Half Moon Run,https://www.pollstar.com/artist/half-moon-run-157998,False
43897.5,800,30.0,352.5,109762.0,The Ready Set,https://www.pollstar.com/artist/the-ready-set-109762,False
13169.5,559,23.5,24.0,195850.0,Prayers,https://www.pollstar.com/artist/prayers-195850,False
15929.0,338,40.0,0.0,52533.0,Ace Frehley,https://www.pollstar.com/artist/ace-frehley-52533,False
28345.0,533,39.0,79.0,180119.0,Drew Baldridge,https://www.pollstar.com/artist/drew-baldridge-180119,False
1584.0,88,18.0,0.0,21212.0,Mike Cooley,https://www.pollstar.com/artist/mike-cooley-21212,False
629.0,77,7.0,0.0,307543.0,The Superbytes,https://www.pollstar.com/artist/the-superbytes-307543,False
114470.5,3359,19.5,67.0,196535.0,Lil Uzi Vert,https://www.pollstar.com/artist/lil-uzi-vert-196535,False
17117.4,840,10.0,40.0,11778.0,Sandra McCracken,https://www.pollstar.com/artist/sandra-mccracken-11778,False
1953.0,126,15.5,0.0,119430.0,Tribulation,https://www.pollstar.com/artist/tribulation-119430,False
55185.0,2291,24.0,27.0,168818.0,Catfish And The Bottlemen,https://www.pollstar.com/artist/catfish-and-the-bottlemen-168818,False
3045.0,189,15.0,20.0,209964.0,Terror Universal,https://www.pollstar.com/artist/terror-universal-209964,False
2640.0,176,15.0,0.0,30107.0,Jeffrey Foucault,https://www.pollstar.com/artist/jeffrey-foucault-30107,False
2555.0,218,12.0,15.0,197948.0,E.N Young,https://www.pollstar.com/artist/en-young-197948,False
125829.0,2578,39.5,52.0,51679.0,Amos Lee,https://www.pollstar.com/artist/amos-lee-51679,False
301250.5,6648,30.5,68.0,180627.0,Chris Stapleton,https://www.pollstar.com/artist/chris-stapleton-180627,True
3646.0,200,18.0,20.0,74831.0,Diiv,https://www.pollstar.com/artist/diiv-74831,False
18592.0,664,28.0,30.0,207952.0,Bad Omens,https://www.pollstar.com/artist/bad-omens-207952,False
364196.0,5561,0.0,0.0,47744.0,Bobby Weir,https://www.pollstar.com/artist/bobby-weir-47744,True
16777.5,662,25.0,27.5,47549.0,Boys Like Girls,https://www.pollstar.com/artist/boys-like-girls-47549,False
371588.63,5800,29.95,99.95,130798.0,Mike Posner,https://www.pollstar.com/artist/mike-posner-130798,True
701175.0,5139,119.0,199.0,194031.0,Bethel Music,https://www.pollstar.com/artist/bethel-music-194031,True
3456.0,187,18.0,20.0,208685.0,The Skiffle Players,https://www.pollstar.com/artist/the-skiffle-players-208685,False
149038.0,1587,60.0,95.0,24536.0,Linda Davis,https://www.pollstar.com/artist/linda-davis-24536,False
4125.0,275,15.0,0.0,101046.0,Cate Le Bon,https://www.pollstar.com/artist/cate-le-bon-101046,False
656.0,62,10.0,14.0,192598.0,Hunny,https://www.pollstar.com/artist/hunny-192598,False
67326.5,1578,40.0,85.0,141886.0,Kip Moore,https://www.pollstar.com/artist/kip-moore-141886,False
494.5,43,11.5,0.0,98161.0,Restorations,https://www.pollstar.com/artist/restorations-98161,False
99270.0,1519,60.0,70.0,36101.0,Frankie Valli and the Four Seasons,https://www.pollstar.com/artist/frankie-valli-and-the-four-seasons-36101,False
208804.0,4761,32.5,62.5,58092.0,Rachel Platten,https://www.pollstar.com/artist/rachel-platten-58092,False
320823.0,10940,11.5,68.0,62548.0,A Day To Remember,https://www.pollstar.com/artist/a-day-to-remember-62548,True
778625.0,12630,71.0,0.0,16745.0,Pearl Jam,https://www.pollstar.com/artist/pearl-jam-16745,True
26300.0,996,25.0,55.0,33290.0,Greensky Bluegrass,https://www.pollstar.com/artist/greensky-bluegrass-33290,False
66870.0,1119,39.2,79.5,29393.0,Jennifer Nettles,https://www.pollstar.com/artist/jennifer-nettles-29393,False
76556.5,1811,19.0,79.0,157219.0,Omaha Symphony Orchestra,https://www.pollstar.com/artist/omaha-symphony-orchestra-157219,False
836545.74,16631,39.0,148.5,203144.0,Dead & Company,https://www.pollstar.com/artist/dead-company-203144,True
4532760.0,31038,55.0,250.0,22803.0,Mariah Carey,https://www.pollstar.com/artist/mariah-carey-22803,True
27639.1,1012,18.3,40.5,112.0,YG,https://www.pollstar.com/artist/yg-112,False
55123.0,693,58.0,128.0,3567.0,The Turtles feat. Flo & Eddie,https://www.pollstar.com/artist/the-turtles-feat-flo-eddie-3567,False
22485.0,761,20.0,50.0,48676.0,Big Daddy Weave,https://www.pollstar.com/artist/big-daddy-weave-48676,False
7650.0,510,15.0,18.0,179934.0,Lukas Graham,https://www.pollstar.com/artist/lukas-graham-179934,False
7825.0,289,25.0,45.0,23810.0,Los Lonely Boys,https://www.pollstar.com/artist/los-lonely-boys-23810,False
373911.0,7117,28.5,125.0,40419.0,Don Henley,https://www.pollstar.com/artist/don-henley-40419,True
324.0,19,15.0,18.0,47307.0,Boss Hog,https://www.pollstar.com/artist/boss-hog-47307,False
5215.0,187,15.0,35.0,22910.0,Mary Fahl,https://www.pollstar.com/artist/mary-fahl-22910,False
2406.0,173,5.0,15.0,159326.0,Moon Hooch,https://www.pollstar.com/artist/moon-hooch-159326,False
1824.0,239,7.0,8.0,208236.0,P.T. Banks,https://www.pollstar.com/artist/pt-banks-208236,False
38627.0,1038,20.0,49.0,12652.0,Robert Randolph & The Family Band,https://www.pollstar.com/artist/robert-randolph-the-family-band-12652,False
11780.0,550,20.0,25.0,19418.0,Mystic Roots Band,https://www.pollstar.com/artist/mystic-roots-band-19418,False
201151.0,9481,25.0,75.0,159519.0,Casey Veggies,https://www.pollstar.com/artist/casey-veggies-159519,False
5125.0,205,25.0,28.0,29764.0,The Jayhawks,https://www.pollstar.com/artist/the-jayhawks-29764,False
2565.0,171,15.0,0.0,78139.0,Counterpunch,https://www.pollstar.com/artist/counterpunch-78139,False
17473.0,682,10.0,100.0,11558.0,Sandi Patty,https://www.pollstar.com/artist/sandi-patty-11558,False
318694.0,10027,25.0,70.0,171391.0,Jhené Aiko,https://www.pollstar.com/artist/jhen-aiko-171391,True
832741.0,13179,35.0,75.0,41941.0,Dave Matthews Band,https://www.pollstar.com/artist/dave-matthews-band-41941,True
8148.0,151,52.0,62.5,28280.0,John Mayall,https://www.pollstar.com/artist/john-mayall-28280,False
74531.0,1182,49.0,89.0,29685.0,Jewel,https://www.pollstar.com/artist/jewel-29685,False
10000.0,500,20.0,0.0,48412.0,Birdy,https://www.pollstar.com/artist/birdy-48412,False
1180.0,193,5.0,10.0,169005.0,Shaiana Ginae,https://www.pollstar.com/artist/shaiana-ginae-169005,False
103392.0,1787,37.0,73.0,22671.0,Mannheim Steamroller,https://www.pollstar.com/artist/mannheim-steamroller-22671,False
4800.0,220,20.0,25.0,83805.0,Garth Webber,https://www.pollstar.com/artist/garth-webber-83805,False
10074.0,707,14.0,16.0,184951.0,Judah & The Lion,https://www.pollstar.com/artist/judah-the-lion-184951,False
375460.0,5507,65.0,85.0,30201.0,James Taylor,https://www.pollstar.com/artist/james-taylor-30201,True
3202.5,183,17.5,0.0,32908.0,Hackensaw Boys,https://www.pollstar.com/artist/hackensaw-boys-32908,False
104380.0,2123,35.0,60.0,208539.0,Alex Newell,https://www.pollstar.com/artist/alex-newell-208539,False
32450.0,590,55.0,0.0,155226.0,Avery*Sunshine ,https://www.pollstar.com/artist/averysunshine-155226,False
14890.0,665,22.0,24.0,26503.0,Kurt Vile,https://www.pollstar.com/artist/kurt-vile-26503,False
36000.0,1800,20.0,25.0,3072.0,Uncle Kracker,https://www.pollstar.com/artist/uncle-kracker-3072,False
90706.33,1905,24.0,64.0,211458.0,Wakrat,https://www.pollstar.com/artist/wakrat-211458,False
6990.0,466,10.0,15.0,77092.0,Black Violin,https://www.pollstar.com/artist/black-violin-77092,False
42582.0,1762,23.0,28.0,126831.0,Ty Segall,https://www.pollstar.com/artist/ty-segall-126831,False
71965.5,1285,55.0,69.5,181838.0,Brandy Clark,https://www.pollstar.com/artist/brandy-clark-181838,False
5045.0,200,25.0,28.0,7830.0,Parachute,https://www.pollstar.com/artist/parachute-7830,False
5012.0,222,18.0,25.0,186857.0,Owen Campbell,https://www.pollstar.com/artist/owen-campbell-186857,False
5069.0,175,25.0,32.0,33351.0,Griffin House,https://www.pollstar.com/artist/griffin-house-33351,False
3300.0,220,15.0,0.0,63741.0,Born Ruffians,https://www.pollstar.com/artist/born-ruffians-63741,False
26517.0,1050,25.0,0.0,40028.0,Digable Planets,https://www.pollstar.com/artist/digable-planets-40028,False
7954.0,474,16.0,18.0,183723.0,Hirie ,https://www.pollstar.com/artist/hirie-183723,False
3366.0,228,13.5,16.5,121971.0,Hey Marseilles,https://www.pollstar.com/artist/hey-marseilles-121971,False
7800.0,312,25.0,0.0,106942.0,The Joy Formidable,https://www.pollstar.com/artist/the-joy-formidable-106942,False
475151.0,14054,25.0,45.0,6615.0,The Story So Far,https://www.pollstar.com/artist/the-story-so-far-6615,True
2100.0,140,15.0,0.0,150472.0,Julia Holter,https://www.pollstar.com/artist/julia-holter-150472,False
1915.0,79,15.0,25.0,4619.0,Tinsley Ellis,https://www.pollstar.com/artist/tinsley-ellis-4619,False
435500.0,6395,46.0,76.0,45470.0,Carrie Underwood,https://www.pollstar.com/artist/carrie-underwood-45470,True
22557.0,926,24.0,27.0,158858.0,Ghost,https://www.pollstar.com/artist/ghost-158858,False
23302.0,753,29.0,39.0,34142.0,Gogol Bordello,https://www.pollstar.com/artist/gogol-bordello-34142,False
1170.0,78,15.0,0.0,41920.0,David Bazan,https://www.pollstar.com/artist/david-bazan-41920,False
8025.0,321,25.0,0.0,12904.0,Riff Raff,https://www.pollstar.com/artist/riff-raff-12904,False
228874.02,8072,29.0,79.0,22471.0,Marilyn Manson,https://www.pollstar.com/artist/marilyn-manson-22471,False
28650.0,1060,27.0,30.0,59981.0,Gojira,https://www.pollstar.com/artist/gojira-59981,False
9220.0,482,18.0,22.0,180396.0,Uncle Acid & The Deadbeats,https://www.pollstar.com/artist/uncle-acid-the-deadbeats-180396,False
7687.0,487,15.0,18.0,96476.0,The Brothers Comatose,https://www.pollstar.com/artist/the-brothers-comatose-96476,False
1430485.0,11569,40.0,355.0,23095.0,Madonna,https://www.pollstar.com/artist/madonna-23095,True
23200.0,1100,20.0,35.0,113331.0,The Revivalists,https://www.pollstar.com/artist/the-revivalists-113331,False
13515.75,472,15.75,29.0,175331.0,Andra Day,https://www.pollstar.com/artist/andra-day-175331,False
4746.0,253,18.0,20.0,16991.0,The Pants,https://www.pollstar.com/artist/the-pants-16991,False
58504.5,1212,39.75,52.5,111619.0,Puscifer,https://www.pollstar.com/artist/puscifer-111619,False
2556.0,120,18.0,20.0,34677.0,Giant Panda Guerilla Dub Squad,https://www.pollstar.com/artist/giant-panda-guerilla-dub-squad-34677,False
26504.0,608,36.0,52.0,22808.0,Marc Cohn,https://www.pollstar.com/artist/marc-cohn-22808,False
26380.0,1319,20.0,0.0,95843.0,Blind Pilot,https://www.pollstar.com/artist/blind-pilot-95843,False
102405.0,1501,43.75,128.75,27788.0,Kansas,https://www.pollstar.com/artist/kansas-27788,False
1208652.0,5349,99.0,275.0,445.0,Yusuf / Cat Stevens,https://www.pollstar.com/artist/yusuf-cat-stevens-445,True
55460.0,1568,32.5,45.5,173684.0,Sturgill Simpson,https://www.pollstar.com/artist/sturgill-simpson-173684,False
5683.0,204,26.0,33.0,34853.0,Gaelic Storm,https://www.pollstar.com/artist/gaelic-storm-34853,False
610.0,31,15.0,20.0,28788.0,Joe Robinson,https://www.pollstar.com/artist/joe-robinson-28788,False
4108.0,230,15.0,20.0,9583.0,Sierra Hull,https://www.pollstar.com/artist/sierra-hull-9583,False
13217.5,400,32.5,40.0,19609.0,Mother's Finest,https://www.pollstar.com/artist/mothers-finest-19609,False
12903.0,639,20.0,23.0,22985.0,Marianas Trench,https://www.pollstar.com/artist/marianas-trench-22985,False
2764.0,217,12.0,14.0,193216.0,Free Throw,https://www.pollstar.com/artist/free-throw-193216,False
577.0,30,20.0,0.0,150031.0,S. Carey,https://www.pollstar.com/artist/s-carey-150031,False
23192.5,1001,22.5,25.0,40811.0,The Devil Makes Three,https://www.pollstar.com/artist/the-devil-makes-three-40811,False
55656.25,1331,23.75,59.5,1624.0,Whitesnake,https://www.pollstar.com/artist/whitesnake-1624,False
1659.2,208,3.2,8.0,192982.0,Stella Blue's Band,https://www.pollstar.com/artist/stella-blues-band-192982,False
181168.26,12545,10.0,50.0,168954.0,Crowder,https://www.pollstar.com/artist/crowder-168954,False
43763.5,1199,39.5,39.5,40571.0,Disturbed,https://www.pollstar.com/artist/disturbed-40571,False
10695.54,723,10.27,18.0,193007.0,Børns,https://www.pollstar.com/artist/brns-193007,False
2913.0,227,12.0,15.0,146598.0,Darlingside,https://www.pollstar.com/artist/darlingside-146598,False
157984.0,2406,45.0,85.0,14365.0,Raheem DeVaughn,https://www.pollstar.com/artist/raheem-devaughn-14365,False
2527506.0,36526,29.0,250.0,164499.0,Romeo Santos,https://www.pollstar.com/artist/romeo-santos-164499,True
1244.5,131,9.5,0.0,70553.0,Cavanaugh,https://www.pollstar.com/artist/cavanaugh-70553,False
50954.0,2380,18.0,30.0,200821.0,Christine D'Clario,https://www.pollstar.com/artist/christine-dclario-200821,False
2196.0,122,18.0,0.0,26641.0,The Kennedys,https://www.pollstar.com/artist/the-kennedys-26641,False
36425.0,1550,23.5,0.0,208892.0,Young Greatness,https://www.pollstar.com/artist/young-greatness-208892,False
74285.0,1950,35.0,110.0,11062.0,Saves The Day,https://www.pollstar.com/artist/saves-the-day-11062,False
10081.0,514,19.0,22.0,146064.0,Floating Points,https://www.pollstar.com/artist/floating-points-146064,False
920672.5,13307,37.5,77.5,4298.0,Tool,https://www.pollstar.com/artist/tool-4298,True
8277.5,301,27.5,0.0,3061.0,Uncle Earl,https://www.pollstar.com/artist/uncle-earl-3061,False
33761.0,1586,11.0,25.0,171130.0,Flatbush Zombies,https://www.pollstar.com/artist/flatbush-zombies-171130,False
1563919.0,14764,50.5,126.0,191127.0,Moxie Raia,https://www.pollstar.com/artist/moxie-raia-191127,True
28362.0,1401,20.0,35.0,212742.0,Chet Porter,https://www.pollstar.com/artist/chet-porter-212742,False
219.0,15,12.0,15.0,36117.0,Freakwater,https://www.pollstar.com/artist/freakwater-36117,False
678.5,59,11.5,0.0,170636.0,Dune Rats,https://www.pollstar.com/artist/dune-rats-170636,False
59808.69,1962,10.0,60.0,308211.0,"West Virginia Symphony Orchestra ""Wizard Of Oz""",https://www.pollstar.com/artist/west-virginia-symphony-orchestra-wizard-of-oz-308211,False
331986.76,6436,45.0,65.0,27882.0,Josh Groban,https://www.pollstar.com/artist/josh-groban-27882,True
6033.0,390,15.0,18.0,167309.0,Highly Suspect,https://www.pollstar.com/artist/highly-suspect-167309,False
51899.5,1813,21.5,71.5,155961.0,Adam Crabb,https://www.pollstar.com/artist/adam-crabb-155961,False
6972.0,429,15.0,18.0,162748.0,The Yawpers,https://www.pollstar.com/artist/the-yawpers-162748,False
8276.0,216,29.0,49.0,706152.0,"""Globalfest""",https://www.pollstar.com/artist/globalfest-706152,False
18704.0,1087,15.0,40.0,189802.0,Taylor Bennett,https://www.pollstar.com/artist/taylor-bennett-189802,False
3323.0,215,10.0,18.0,79043.0,Pert Near Sandstone,https://www.pollstar.com/artist/pert-near-sandstone-79043,False
28825.0,953,25.0,75.0,114975.0,Chadwick Stokes,https://www.pollstar.com/artist/chadwick-stokes-114975,False
2083.0,149,13.0,15.0,67262.0,The Coathangers,https://www.pollstar.com/artist/the-coathangers-67262,False
19800.0,600,22.5,75.0,168504.0,OCD: Moosh & Twist,https://www.pollstar.com/artist/ocd-moosh-twist-168504,False
106051.0,1524,55.0,85.0,22671.0,Mannheim Steamroller,https://www.pollstar.com/artist/mannheim-steamroller-22671,False
11840.0,300,30.0,55.0,37531.0,Eric Johnson,https://www.pollstar.com/artist/eric-johnson-37531,False
197240.0,4213,40.0,80.0,30493.0,Jackson Browne,https://www.pollstar.com/artist/jackson-browne-30493,False
2480.0,200,12.0,14.0,89430.0,The Garden,https://www.pollstar.com/artist/the-garden-89430,False
